Send,SORT,Sender,Recipient,time,SenderLocation,LATITUDE,LONGITUDE,RecLocation,RecLat,RecLong,URL,
Not,2623,Stafford; Harry,Whitman; Walt,1883-12-17,,,,,,,https://whitmanarchive.org/biography/correspondence/tei/loc.03916.html,
Whitman,2624,Whitman; Walt,Baldwin; O.S.,1883-12-18,,,,,,,https://whitmanarchive.org/biography/correspondence/tei/loc.05092.html,
Whitman,2625,Whitman; Walt,Stafford; George and Susan,1883-12-21,,,,,,,https://whitmanarchive.org/biography/correspondence/tei/loc.05093.html,
Not,2626,Van Nostrand; Mary,Whitman; Walt,1883-12-23,,,,,,,https://whitmanarchive.org/biography/correspondence/tei/yal.00306.html,
Whitman,2627,Whitman; Walt,Whitman; Mannahatta and Jessie Louisa,1883-12-28,"Camden, NJ",39.94525146,-75.119133,"St. Louis, MO",38.6277504,-90.19956207,https://whitmanarchive.org/biography/correspondence/tei/mhs.00010.html,
Whitman,2628,Whitman; Walt,Johnston; John H.,1883-12-29,,,,,,,https://whitmanarchive.org/biography/correspondence/tei/loc.02561.html,
Whitman,2629,Whitman; Walt,Smith; Mary Whitall,1883-12-30,,,,,,,https://whitmanarchive.org/biography/correspondence/tei/loc.01339.html,
Not,2630,Rolleston; T.W.H.,Whitman; Walt,1884-01-01,,,,,,,https://whitmanarchive.org/biography/correspondence/tei/loc.05536.html,
Whitman,2631,Whitman; Walt,Stafford; Harry,1884-01-02,,,,,,,https://whitmanarchive.org/biography/correspondence/tei/nyp.00535.html,
Not,2632,Lathrop; George Parsons,Whitman; Walt,1884-01-02,,,,,,,https://whitmanarchive.org/biography/correspondence/tei/loc.03231.html,
Not,2633,Brown; Alice G.,Whitman; Walt,1884-01-04,,,,,,,https://whitmanarchive.org/biography/correspondence/tei/loc.05923.html,
Not,2634,Kennedy; William Sloane,Whitman; Walt,1884-01-07,,,,,,,https://whitmanarchive.org/biography/correspondence/tei/loc.02599.html,
Not,2635,Burroughs; John,Whitman; Walt,1884-01-08,,,,,,,https://whitmanarchive.org/biography/correspondence/tei/loc.01149.html,
Not,2636,Sewell; William J.,Whitman; Walt,1884-01-08,,,,,,,,
Whitman,2637,Whitman; Walt,Gilder; Jeannette L. and Joseph B.,1884-01-09,,,,,,,https://whitmanarchive.org/biography/correspondence/tei/med.00770.html,
Whitman,2638,Whitman; Walt,Knortz; Karl,1884-01-10,,,,,,,https://whitmanarchive.org/biography/correspondence/tei/uva.00476.html,
Whitman,2639,Whitman; Walt,Gilder; Jeannette L. and Joseph B.,1884-01-10,,,,,,,,
Not,2640,Baldwin; O. S.,Whitman; Walt,1884-01-10,,,,,,,,
Whitman,2641,Whitman; Walt,O'Connor; William D.,1884-01-11,,,,,,,https://whitmanarchive.org/biography/correspondence/tei/nyp.00533.html,
Whitman,2642,Whitman; Walt,Stafford; Harry,1884-01-13,,,,,,,https://whitmanarchive.org/biography/correspondence/tei/med.00769.html,
Whitman,2643,Whitman; Walt,Child; Josiah; Philadelphia Record Editor,1884-01-19,,,,,,,https://whitmanarchive.org/biography/correspondence/tei/loc.01266.html,
Not,2644,Burroughs; John,Whitman; Walt,1884-01-20,,,,,,,,
Whitman,2645,Whitman; Walt,Rolleston; T.W.H.,1884-01-22,"Camden, NJ",39.94525146,-75.119133,"Dresden, Saxony",51.05363083,13.74081039,https://whitmanarchive.org/biography/correspondence/tei/loc.03540.html,
Not,2646,Unidentified Correspondent,Whitman; Walt,1884-01-28,,,,,,,,
Not,2647,Barkeloo; Josephine,Whitman; Walt,1884-02-06,,,,,,,,
Not,2648,Gentry; Thomas G.,Whitman; Walt,1884-02-08,,,,,,,https://whitmanarchive.org/biography/correspondence/tei/med.00768.html,
Whitman,2649,Whitman; Walt,Stafford; Harry,1884-02-10,,,,,,,https://whitmanarchive.org/biography/correspondence/tei/nyp.00534.html,
Not,2650,Stafford; Harry,Whitman; Walt,1884-02-10,,,,,,,https://whitmanarchive.org/biography/correspondence/tei/loc.03917.html,
Whitman,2651,Whitman; Walt,Gentry; Thomas G.,1884-02-11,,,,,,,https://whitmanarchive.org/biography/correspondence/tei/med.00767.html,
Whitman,2652,Whitman; Walt,Gilchrist; Herbert,1884-02-12,,,,,,,https://whitmanarchive.org/biography/correspondence/tei/upa.00077.html,
Whitman,2653,Whitman; Walt,Stafford; George and Susan,1884-02-14,,,,,,,https://whitmanarchive.org/biography/correspondence/tei/loc.05713.html,
Not,2654,Kennedy; William Sloane,Whitman; Walt,1884-02-16,,,,,,,https://whitmanarchive.org/biography/correspondence/tei/yal.00295.html,
Not,2655,Kennedy; William Sloane,Whitman; Walt,1884-02-18,,,,,,,,
Not,2656,O'Connor; William D.,Whitman; Walt,1884-02-22,,,,,,,,
Not,2657,Wilson; Frederick W.,Whitman; Walt,1884-02-27,,,,,,,,
Not,2658,Carpenter; Edward,Whitman; Walt,1884-03-02,,,,,,,https://whitmanarchive.org/biography/correspondence/tei/nyp.00557.html,
Whitman,2659,Whitman; Walt,Smith; Robert Pearsall,1884-03-04,"Camden, NJ",39.94525146,-75.119133,"Philadelphia, PA",39.95222092,-75.16217804,,
Not,2660,Rolleston; T.W.H.,Whitman; Walt,1884-03-04,,,,,,,,
Not,2661,Rolleston; T.W.H.,Whitman; Walt,1892-03-08,,,,,,,,
Whitman,2662,Whitman; Walt,Smith; Robert Pearsall,1884-03-10,,,,,,,https://whitmanarchive.org/biography/correspondence/tei/loc.03834.html,
Not,2663,Upward; Allen,Whitman; Walt,1884-03-12,,,,,,,https://whitmanarchive.org/biography/correspondence/tei/syr.00019.html,
Whitman,2664,Whitman; Walt,Stafford; George and Susan,1884-03-13,,,,,,,https://whitmanarchive.org/biography/correspondence/tei/loc.04261.html,
Not,2665,Johnston; John H.,Whitman; Walt,1884-03-25,,,,,,,https://whitmanarchive.org/biography/correspondence/tei/loc.05766.html,
Whitman,2666,Whitman; Walt,Johnston; John H.,1884-03-27,,,,,,,https://whitmanarchive.org/biography/correspondence/tei/loc.02563.html,
Whitman,2667,Whitman; Walt,Burroughs; John,1884-03-27,"Camden, NJ",39.94525146,-75.119133,"Esopus, NY",41.82672119,-73.9679718,https://whitmanarchive.org/biography/correspondence/tei/loc.01150.html,
Not,2668,Rolleston; T.W.H.,Whitman; Walt,1884-04-05,,,,,,,https://whitmanarchive.org/biography/correspondence/tei/loc.05537.html,
Not,2669,Gilchrist; Anne,Whitman; Walt,1884-04-05,,,,,,,https://whitmanarchive.org/biography/correspondence/tei/loc.05711.html,
Whitman,2670,Whitman; Walt,Gilchrist; Anne,1884-04-20,"Camden, NJ",39.94525146,-75.119133,"London, GBR",51.50642014,-0.127210006,https://whitmanarchive.org/biography/correspondence/tei/pml.00085.html,
Whitman,2671,Whitman; Walt,Rolleston; T.W.H.,1884-04-01,,,,,,,,
Whitman,2672,Whitman; Walt,Rolleston; T.W.H.,1884-04-20,,,,,,,https://whitmanarchive.org/biography/correspondence/tei/loc.03543.html,
Not,2673,Gilchrist; Anne,Whitman; Walt,1884-05-02,,,,,,,https://whitmanarchive.org/biography/correspondence/tei/loc.05767.html,
Not,2674,Rolleston; T.W.H.,Whitman; Walt,1884-05-05,,,,,,,https://whitmanarchive.org/biography/correspondence/tei/med.00766.html,
Whitman,2675,Whitman; Walt,Eldridge; Charles W.,1884-05-07,"Camden, NJ",39.94525146,-75.119133,,,,https://whitmanarchive.org/biography/correspondence/tei/loc.05771.html,
Not,2676,Lawney; Eleanor M.,Whitman; Walt,1884-05-11,,,,,,,https://whitmanarchive.org/biography/correspondence/tei/loc.03212.html,
Whitman,2677,Whitman; Walt,Eldridge; Charles W.,1884-05-18,,,,,,,https://whitmanarchive.org/biography/correspondence/tei/med.00765.html,
Not,2678,Foss; S.W.,Whitman; Walt,1884-05-26,,,,,,,https://whitmanarchive.org/biography/correspondence/tei/loc.02050.html,
Whitman,2679,Whitman; Walt,Gilder; Jeannette L.,1884-05-27,"Camden, NJ",39.94525146,-75.119133,,,,https://whitmanarchive.org/biography/correspondence/tei/tex.00443.html,
Whitman,2680,Whitman; Walt,Ford; Elizabeth and Isabella and Edward R. Pease,1884-05-28,"Camden, NJ",39.94525146,-75.119133,,,,https://whitmanarchive.org/biography/correspondence/tei/bol.00001.html,
Whitman,2681,Whitman; Walt,Smith; Mary Whitall,1884-05-28,,,,,,,https://whitmanarchive.org/biography/correspondence/tei/loc.01344.html,
Whitman,2682,Whitman; Walt,Stafford; Harry,1884-05-28,"Camden, NJ",39.94525146,-75.119133,,,,https://whitmanarchive.org/biography/correspondence/tei/loc.04011.html,
Whitman,2683,Whitman; Walt,Stanford; Sir Charles Villiers,1884-05-28,,,,,,,https://whitmanarchive.org/biography/correspondence/tei/med.00764.html,
Whitman,2684,Whitman; Walt,Bolger; Peter,1884-05-29,"Camden, NJ",39.94525146,-75.119133,,,,https://whitmanarchive.org/biography/correspondence/tei/loc.04980.html,
Not,2685,Tyrrel; Harry,Whitman; Walt,1884-05-31,,,,,,,https://whitmanarchive.org/biography/correspondence/tei/loc.04302.html,
Whitman,2686,Whitman; Walt,Tyrrell; Henry,1884-06-02,"Camden, NJ",39.94525146,-75.119133,,,,https://whitmanarchive.org/biography/correspondence/tei/loc.04301.html,
Not,2687,Maxim; Mrs. Mattie,Whitman; Walt,1884-06-03,,,,,,,https://whitmanarchive.org/biography/correspondence/tei/loc.05849.html,
Not,2688,Bartlett; T.H.,Whitman; Walt,1884-06-08,,,,,,,,
Not,2689,Bartlett; Dr. J. W. ,Whitman; Walt,1884-06-10,,,,,,,,
Not,2690,McKinsey; Folger,Whitman; Walt,1884-06-10,,,,,,,https://whitmanarchive.org/biography/correspondence/tei/loc.07022.html,
Whitman,2691,Whitman; Walt,Bartlett; Dr. J. W.,1884-06-11,"Camden, NJ",39.94525146,-75.119133,,,,https://whitmanarchive.org/biography/correspondence/tei/loc.05823.html,
Whitman,2692,Whitman; Walt,Aldrich; Charles,1884-06-12,,,,,,,https://whitmanarchive.org/biography/correspondence/tei/med.00763.html,
Not,2693,Ludwig; George W.,Whitman; Walt,1884-06-23,,,,,,,https://whitmanarchive.org/biography/correspondence/tei/loc.05822.html,
Not,2694,Harrison; L. Birge,Whitman; Walt,1884-06-27,,,,,,,,
Not,2695,Harrison; L. Birge,Whitman; Walt,1884-06-30,,,,,,,https://whitmanarchive.org/biography/correspondence/tei/loc.02300.html,
Not,2696,Johnson; Robert Underwood,Whitman; Walt,1884-07-12,,,,,,,https://whitmanarchive.org/biography/correspondence/tei/loc.02422.html,
Not,2697,Gustafson; Harry W.,Whitman; Walt,1884-07-16,,,,,,,https://whitmanarchive.org/biography/correspondence/tei/loc.02120.html,
Not,2698,Wilkinson; Anna M.,Whitman; Walt,1884-07-21,,,,,,,https://whitmanarchive.org/biography/correspondence/tei/loc.04622.html,
Whitman,2699,Whitman; Walt,Smith; Mary Whitall,1884-07-27,"Camden, NJ",39.94525146,-75.119133,,,,https://whitmanarchive.org/biography/correspondence/tei/loc.01340.html,
Whitman,2700,Whitman; Walt,Librarian of Congress,1884-07-30,"Camden, NJ",39.94525146,-75.119133,,,,,
Not,2701,Pillsbury; Parker,Whitman; Walt,1884-07-30,,,,,,,,
Whitman,2702,Whitman; Walt,Johnson; Robert Underwood,1884-08-04,"Camden, NJ",39.94525146,-75.119133,,,,https://whitmanarchive.org/biography/correspondence/tei/duk.00798.html,
Not,2703,niece? of Walt Whitman; perhaps one of Jeff Whitman's daughters,Whitman; Walt ,1884-08-04,,,,,,,,
Not,2704,Gilchrist; Anne,Whitman; Walt,1884-08-05,,,,,,,https://whitmanarchive.org/biography/correspondence/tei/loc.05768.html,
Not,2705,Rolleston; T.W.H.,Whitman; Walt,1884-08-07,,,,,,,https://whitmanarchive.org/biography/correspondence/tei/syr.00018.html,
Not,2706,Gilder; Richard Watson,Whitman; Walt,1884-08-09,,,,,,,https://whitmanarchive.org/biography/correspondence/tei/loc.02223.html,
Whitman,2707,Whitman; Walt,Johnston; Albert,1884-08-10,"Camden, NJ",39.94525146,-75.119133,"New York, Bowery, Broome",-17.95570946,122.2374725,https://whitmanarchive.org/biography/correspondence/tei/loc.02426.html,
Whitman,2708,Whitman; Walt,Kennedy; William Sloane,1884-08-10,"Camden, NJ",39.94525146,-75.119133,,,,https://whitmanarchive.org/biography/correspondence/tei/duk.00799.html,
Not,2709,Garrison; E.V.,Whitman; Walt,1884-08-11,,,,,,,https://whitmanarchive.org/biography/correspondence/tei/loc.05820.html,
Not,2710,Unidentified Correspondent,Whitman; Walt,1884-08-12,,,,,,,,
Whitman,2711,Whitman; Walt,Elwell; Miss,1884-08-13,"Camden, NJ",39.94525146,-75.119133,,,,https://whitmanarchive.org/biography/correspondence/tei/wwh.00021.html,
Not,2712,Smith; Pliny B.,Whitman; Walt,1884-08-16,,,,,,,,
Whitman,2713,Whitman; Walt,McKay(?); David,1884-08-18,"Camden, NJ",39.94525146,-75.119133,"Philadelphia, PA?",39.95222092,-75.16217804,https://whitmanarchive.org/biography/correspondence/tei/upa.00123.html,
Whitman,2714,Whitman; Walt,Rolleston; T.W.H.,1884-08-20,"Camden, NJ",39.94525146,-75.119133,"Dresden, Saxony",51.05363083,13.74081039,https://whitmanarchive.org/biography/correspondence/tei/loc.05824.html,
Not,2715,Knowles; James,Whitman; Walt,1884-08-20,,,,,,,https://whitmanarchive.org/biography/correspondence/tei/loc.03197.html,
Whitman,2716,Whitman; Walt,Booth; Edwin,1884-08-21,"Camden, NJ",39.94525146,-75.119133,,,,https://whitmanarchive.org/biography/correspondence/tei/whm.00001.html,
Not,2717,Booth; Edwin,Whitman; Walt,1884-08-24,,,,,,,https://whitmanarchive.org/biography/correspondence/tei/loc.05826.html,
Not,2718,Booth; Edwin,Whitman; Walt,1884-08-28,,,,,,,https://whitmanarchive.org/biography/correspondence/tei/loc.05827.html,
Whitman,2719,Whitman; Walt,Booth; Edwin,1884-09-03,"Camden, NJ",39.94525146,-75.119133,,,,https://whitmanarchive.org/biography/correspondence/tei/whm.00002.html,
Not,2720,Smith; Robert Pearsall,Whitman; Walt,1884-09-05,,,,,,,https://whitmanarchive.org/biography/correspondence/tei/loc.05853.html,
Not,2721,Rolleston; T.W.H.,Whitman; Walt,1884-09-09,,,,,,,https://whitmanarchive.org/biography/correspondence/tei/loc.03570.html,
Whitman,2722,Whitman; Walt,Gilder; Jeannette L. and Joseph B.,1884-09-16,"Camden, NJ",39.94525146,-75.119133,,,,https://whitmanarchive.org/biography/correspondence/tei/nyp.00537.html,
Not,2723,Cupples; Upham & Company,Whitman; Walt,1884-09-17,,,,,,,,
Whitman,2724,Whitman; Walt,Rolleston; T.W.H.,1884-09-20,"Camden, NJ",39.94525146,-75.119133,Ireland,53.18272781,-8.196102142,https://whitmanarchive.org/biography/correspondence/tei/loc.05825.html,
Whitman,2725,Whitman; Walt,O'Connor; William D.,1884-09-29,"Camden, NJ",39.94525146,-75.119133,"Washington, D.C.",38.89036942,-77.03195953,https://whitmanarchive.org/biography/correspondence/tei/nyp.00536.html,
Not,2726,Watson; R.,Whitman; Walt,1884-09-29,,,,,,,https://whitmanarchive.org/biography/correspondence/tei/loc.05898.html,
Not,2727,Gilchrist; Herbert,Whitman; Walt,1884-09-30,,,,,,,https://whitmanarchive.org/biography/correspondence/tei/loc.02189.html,
Not,2728,The Critic,Whitman; Walt,1884-09-30,,,,,,,,
Whitman,2729,Whitman; Walt,Gilder; Joseph B.,1884-10-01,"Camden, NJ",39.94525146,-75.119133,,,,https://whitmanarchive.org/biography/correspondence/tei/nyp.00538.html,
Not,2730,O'Connor; William D.,Whitman; Walt,1884-10-02,,,,,,,https://whitmanarchive.org/biography/correspondence/tei/loc.03297.html,
Not,2731,Kaines; Richard,Whitman; Walt,1884-10-03,,,,,,,,
Whitman,2732,Whitman; Walt,Commissioner of Pensions,1884-10-05,,,,,,,https://whitmanarchive.org/biography/correspondence/tei/hsw.00001.html,
Whitman,2733,Whitman; Walt,Williams; Talcott,1884-10-09,"Camden, NJ",39.94525146,-75.119133,"Philadelphia, PA?",39.95222092,-75.16217804,https://whitmanarchive.org/biography/correspondence/tei/col.00010.html,
Whitman,2734,Whitman; Walt,Williams; Talcott,1884-10-11,"Camden, NJ",39.94525146,-75.119133,"Philadelphia, PA?",39.95222092,-75.16217804,https://whitmanarchive.org/biography/correspondence/tei/med.00713.html,
Whitman,2735,Whitman; Walt,Williams; Talcott,1884-10-12,"Camden, NJ",39.94525146,-75.119133,"Philadelphia, PA?",39.95222092,-75.16217804,https://whitmanarchive.org/biography/correspondence/tei/col.00012.html,
Whitman,2736,Whitman; Walt,Williams; Talcott,1884-10-13,"Camden, NJ",39.94525146,-75.119133,"Philadelphia, PA?",39.95222092,-75.16217804,https://whitmanarchive.org/biography/correspondence/tei/med.00714.html,
Not,2737,Heyde; Charles L.,Whitman; Walt,1884-10-14,,,,,,,,
Not,2738,Bryant; William C.,Whitman; Walt,1884-10-16,,,,,,,https://whitmanarchive.org/biography/correspondence/tei/loc.05562.html,
Whitman,2739,Whitman; Walt,Bryant; William C.,1884-10-18,,,,,,,https://whitmanarchive.org/biography/correspondence/tei/loc.05854.html,
Not,2740,Heyde; Hannah,Whitman; Walt,1884-10-20,,,,,,,https://whitmanarchive.org/biography/correspondence/tei/loc.00669.html,
Not,2741,Alden; Henry M.,Whitman; Walt,1884-10-22,,,,,,,https://whitmanarchive.org/biography/correspondence/tei/med.00762.html,
Not,2742,Gilchrist; Anne,Whitman; Walt,1884-10-26,,,,,,,https://whitmanarchive.org/biography/correspondence/tei/loc.05769.html,
Not,2743,Powell; Frederick York,Whitman; Walt,1884-11-01,,,,,,,https://whitmanarchive.org/biography/correspondence/tei/loc.03510.html,
Not,2744,Heyde; Charles L.,Whitman; Walt,1884-11-02,,,,,,,https://whitmanarchive.org/biography/correspondence/tei/duk.00396.html,
Whitman,2745,Whitman; Walt,Rolleston; T.W.H.,1884-11-03,,,,,,,https://whitmanarchive.org/biography/correspondence/tei/uka.00002.html,
Whitman,2746,Whitman; Walt,The Critic Editors,1884-11-04,,,,,,,,
Whitman,2747,Whitman; Walt,Smith; Robert Pearsall,1884-11-06,"Camden, NJ",39.94525146,-75.119133,,,,https://whitmanarchive.org/biography/correspondence/tei/med.00715.html,
Whitman,2748,Whitman; Walt,Stafford; Susan,1884-11-10,"Camden, NJ",39.94525146,-75.119133,,,,https://whitmanarchive.org/biography/correspondence/tei/loc.03918.html,
Not,2749,Smith; Mary Whitall,Whitman; Walt,1884-11-12,,,,,,,,
Not,2750,Scovel; James Matlack,Whitman; Walt,1884-11-14,,,,,,,,
Not,2751,Wm [?] J McLeorce [?],Whitman; Walt,1884-11-14,,,,,,,,
Whitman,2752,Whitman; Walt,Stafford; Harry and Eva,1884-11-18,"Camden, NJ",39.94525146,-75.119133,"RR Station, Marlton, NJ",39.89233017,-74.91905212,https://whitmanarchive.org/biography/correspondence/tei/loc.04000.html,
Whitman,2753,Whitman; Walt,Johnston; John H.,1884-11-18,,,,,,,https://whitmanarchive.org/biography/correspondence/tei/sal.00001.html,
Not,2754,Heyde; Charles L.,Whitman; Walt,1884-11-25,,,,,,,https://whitmanarchive.org/biography/correspondence/tei/duk.00397.html,
Not,2755,Symonds; John Addington,Whitman; Walt,1884-11-28,,,,,,,https://whitmanarchive.org/biography/correspondence/tei/loc.04179.html,
Whitman,2756,Whitman; Walt,Williams; Talcott,1884-12-14,,,,,,,https://whitmanarchive.org/biography/correspondence/tei/cor.00002.html,
Whitman,2757,Whitman; Walt,Unidentified Correspondent,1884-12-16,,,,,,,https://whitmanarchive.org/biography/correspondence/tei/med.00761.html,
Not,2758,Gilchrist; Anne,Whitman; Walt,1884-12-17,,,,,,,https://whitmanarchive.org/biography/correspondence/tei/loc.05770.html,
Not,2759,Heyde; Charles L.,Whitman; Walt,1884-12-20,,,,,,,https://whitmanarchive.org/biography/correspondence/tei/duk.00398.html,
Not,2760,Williams; Mary B.N.,Whitman; Walt,1884-12-21,,,,,,,https://whitmanarchive.org/biography/correspondence/tei/loc.04870.html,
Whitman,2761,Whitman; Walt,Donaldson; Mary and Blaine,1884-12-25,"Camden, NJ",39.94525146,-75.119133,"Philadelphia, PA",39.95222092,-75.16217804,https://whitmanarchive.org/biography/correspondence/tei/loc.01477.html,
Whitman,2762,Whitman; Walt,Johnston; John H.,1884-12-28,,,,,,,,
Not,2763,Gosse; Edmund,Whitman; Walt,1884-12-29,,,,,,,,
Not,2764,Robinson; John(?) B.,Whitman; Walt,1884-12-29,,,,,,,,
Whitman,2765,Whitman; Walt,Gosse; Edmund,1884-12-31,,,,,,,https://whitmanarchive.org/biography/correspondence/tei/loc.02230.html,
Not,2766,Rossetti; William Michael,Whitman; Walt,1885-01-01,,,,,,,https://whitmanarchive.org/biography/correspondence/tei/loc.03606.html,
